Timestamp,Microseconds,Report_1_IAX_A,Report_1_IBX_A,Report_1_ICX_A,Report_1_VAX_V,Report_1_VBX_V,Report_1_VCX_V,Report_1_52AX,Report_1_ER,Report_1_LT08,Report_1_TRIP,Report_1_TRX
2021/02/23 04:06:51.526311,224625.629,0,4.24264,0,-301.2275,-90.50967,393.1514,1,0,0,1,1
2021/02/23 04:06:51.526831,225145.596,-2.12132,4.24264,0,-237.5879,-172.5341,410.1219,1,0,0,1,1
2021/02/23 04:06:51.527351,225665.563,0,4.24264,0,-164.0488,-246.0732,410.1219,1,0,0,1,1
2021/02/23 04:06:51.527871,226185.529,0,0,0,-86.26703,-305.4701,391.7372,1,0,0,1,1
2021/02/23 04:06:51.528391,226705.496,0,0,0,-8.485281,-352.1392,359.2102,1,0,0,1,1
2021/02/23 04:06:51.528911,227225.463,-2.12132,2.12132,2.12132,72.12489,-387.4945,313.9554,1,0,0,1,1
2021/02/23 04:06:51.529431,227745.43,-4.24264,0,0,152.7351,-408.7077,253.1442,1,0,0,1,1
2021/02/23 04:06:51.529951,228265.396,0,2.12132,2.12132,230.5168,-412.9503,181.0193,1,0,0,1,1
2021/02/23 04:06:51.530471,228785.363,0,6.363961,2.12132,292.7422,-397.394,104.6518,1,0,0,1,1
2021/02/23 04:06:51.530991,229305.33,-2.12132,0,2.12132,340.8255,-366.2813,25.45584,1,0,0,1,1
2021/02/23 04:06:51.531511,229825.297,0,0,0,380.4234,-325.2691,-55.15433,1,0,0,1,1
2021/02/23 04:06:51.532031,230345.263,-4.24264,4.24264,2.12132,404.4651,-267.2863,-137.1787,1,0,0,1,1
2021/02/23 04:06:51.532551,230865.23,-6.363961,6.363961,4.24264,412.9503,-197.9899,-214.9605,1,0,0,1,1
2021/02/23 04:06:51.533071,231385.197,-2.12132,8.485281,-2.12132,403.0509,-121.6224,-281.4285,1,0,0,1,1
2021/02/23 04:06:51.533591,231905.163,0,6.363961,0,374.7666,-42.42641,-332.3402,1,0,0,1,1
2021/02/23 04:06:51.534111,232425.13,2.12132,2.12132,0,333.7544,38.18377,-373.3524,1,0,0,1,1
2021/02/23 04:06:51.534631,232945.097,0,4.24264,0,280.0143,118.7939,-400.2224,1,0,0,1,1
2021/02/23 04:06:51.535151,233465.064,0,4.24264,0,212.132,197.9899,-411.5361,1,0,0,1,1
2021/02/23 04:06:51.535671,233985.03,0,2.12132,0,137.1787,267.2863,-405.8793,1,0,0,1,1
2021/02/23 04:06:51.536191,234504.997,0,4.24264,0,59.39697,321.0265,-380.4234,1,0,0,1,1
2021/02/23 04:06:51.536711,235024.964,0,2.12132,0,-21.2132,364.8671,-345.0681,1,0,0,1,1
2021/02/23 04:06:51.537231,235544.931,-4.24264,4.24264,0,-100.4092,395.9798,-294.1564,1,0,0,1,1
2021/02/23 04:06:51.537751,236064.897,0,6.363961,0,-181.0193,411.5361,-229.1026,1,0,0,1,1
2021/02/23 04:06:51.538271,236584.864,0,4.24264,0,-254.5584,408.7077,-154.1493,1,0,0,1,1
2021/02/23 04:06:51.538791,237104.831,4.24264,0,0,-311.127,387.4945,-76.36753,1,0,0,1,1
2021/02/23 04:06:51.539311,237624.798,0,8.485281,2.12132,-356.3818,353.5534,2.828427,1,0,0,1,1
2021/02/23 04:06:51.539831,238144.764,-2.12132,6.363961,0,-391.7372,306.8843,83.4386,1,0,0,1,1
2021/02/23 04:06:51.540351,238664.731,0,6.363961,-2.12132,-410.1219,244.6589,165.463,1,0,0,1,1
2021/02/23 04:06:51.540871,239184.698,0,8.485281,0,-412.9503,171.1198,240.4163,1,0,0,1,1
2021/02/23 04:06:51.541391,239704.664,0,4.24264,0,-394.5656,93.3381,301.2275,1,0,0,1,1
2021/02/23 04:06:51.541910,240224.631,0,6.363961,2.12132,-362.0387,14.14214,347.8965,1,0,0,1,1
2021/02/23 04:06:51.542430,240744.598,4.24264,4.24264,2.12132,-318.1981,-66.46803,384.6661,1,0,0,1,1
2021/02/23 04:06:51.542950,241264.565,2.12132,0,0,-258.8011,-147.0782,407.2935,1,0,0,1,1
2021/02/23 04:06:51.543470,241784.531,0,2.12132,0,-186.6762,-224.86,412.9503,1,0,0,1,1
2021/02/23 04:06:51.543990,242304.498,0,-2.12132,0,-110.3087,-288.4996,398.8082,1,0,0,1,1
2021/02/23 04:06:51.544510,242824.465,2.12132,0,0,-31.1127,-337.997,369.1097,1,0,0,1,1
2021/02/23 04:06:51.545030,243344.432,0,4.24264,2.12132,48.08326,-377.595,328.0975,1,0,0,1,1
2021/02/23 04:06:51.545550,243864.398,0,4.24264,2.12132,128.6934,-403.0509,272.9432,1,0,0,1,1
2021/02/23 04:06:51.546070,244384.365,0,4.24264,2.12132,207.8894,-412.9503,203.6467,1,0,0,1,1
2021/02/23 04:06:51.546590,244904.332,2.12132,2.12132,0,275.7716,-404.4651,127.2792,1,0,0,1,1
2021/02/23 04:06:51.547110,245424.299,0,6.363961,0,328.0975,-377.595,46.66905,1,0,0,1,1
2021/02/23 04:06:51.547630,245944.265,-2.12132,8.485281,0,370.524,-337.997,-33.94112,1,0,0,1,1
2021/02/23 04:06:51.548150,246464.232,0,2.12132,2.12132,398.8082,-285.6711,-114.5513,1,0,0,1,1
2021/02/23 04:06:51.548670,246984.199,2.12132,4.24264,0,412.9503,-217.7889,-193.7473,1,0,0,1,1
2021/02/23 04:06:51.549190,247504.166,0,2.12132,0,407.2935,-142.8356,-264.4579,1,0,0,1,1
2021/02/23 04:06:51.549710,248024.132,2.12132,2.12132,0,383.2519,-63.63961,-319.6123,1,0,0,1,1
2021/02/23 04:06:51.550230,248544.099,0,2.12132,0,346.4823,16.97056,-363.4529,1,0,0,1,1
2021/02/23 04:06:51.550750,249064.066,0,0,2.12132,296.9848,97.58073,-395.9798,1,0,0,1,1
2021/02/23 04:06:51.551270,249584.032,0,4.24264,6.363961,230.5168,178.1909,-411.5361,1,0,0,1,1
2021/02/23 04:06:51.551790,250103.999,0,6.363961,10.6066,156.9777,251.73,-410.1219,1,0,0,1,1
2021/02/23 04:06:51.552310,250623.966,0,4.24264,6.363961,79.19596,309.7128,-388.9087,1,0,0,1,1
2021/02/23 04:06:51.552830,251143.933,0,-2.12132,2.12132,0,353.5534,-354.9676,1,0,0,1,1
2021/02/23 04:06:51.553350,251663.899,2.12132,0,0,-79.19596,388.9087,-309.7128,1,0,0,1,1
2021/02/23 04:06:51.553870,252183.866,-2.12132,2.12132,-2.12132,-159.8061,408.7077,-248.9016,1,0,0,1,1
2021/02/23 04:06:51.554390,252703.833,0,6.363961,0,-236.1737,412.9503,-176.7767,1,0,0,1,1
2021/02/23 04:06:51.554910,253223.8,2.12132,6.363961,-2.12132,-296.9848,395.9798,-98.99495,1,0,0,1,1
2021/02/23 04:06:51.555430,253743.766,0,6.363961,2.12132,-345.0681,364.8671,-19.79899,1,0,0,1,1
2021/02/23 04:06:51.555950,254263.733,-2.12132,4.24264,-2.12132,-383.2519,322.4407,60.81118,1,0,0,1,1
2021/02/23 04:06:51.556470,254783.7,0,2.12132,0,-407.2935,264.4579,141.4214,1,0,0,1,1
2021/02/23 04:06:51.556990,255303.667,0,0,2.12132,-414.3646,193.7473,219.2031,1,0,0,1,1
2021/02/23 04:06:51.557509,255823.633,0,2.12132,-2.12132,-401.6367,117.3797,284.2569,1,0,0,1,1
2021/02/23 04:06:51.558029,256343.6,0,2.12132,0,-373.3524,38.18377,333.7544,1,0,0,1,1
2021/02/23 04:06:51.558549,256863.567,-2.12132,4.24264,0,-333.7544,-41.01219,374.7666,1,0,0,1,1
2021/02/23 04:06:51.559069,257383.533,-4.24264,0,0,-280.0143,-121.6224,401.6367,1,0,0,1,1
2021/02/23 04:06:51.559589,257903.5,-4.24264,0,0,-210.7178,-200.8183,412.9503,1,0,0,1,1
2021/02/23 04:06:51.560109,258423.467,0,4.24264,0,-135.7645,-270.1148,405.8793,1,0,0,1,1
2021/02/23 04:06:51.560629,258943.434,-2.12132,2.12132,0,-57.98275,-323.8549,380.4234,1,0,0,1,1
2021/02/23 04:06:51.561149,259463.4,-4.24264,2.12132,0,21.2132,-366.2813,343.6539,1,0,0,1,1
2021/02/23 04:06:51.561669,259983.367,2.12132,4.24264,2.12132,101.8234,-395.9798,294.1564,1,0,0,1,1
2021/02/23 04:06:51.562189,260503.334,2.12132,2.12132,2.12132,181.0193,-411.5361,229.1026,1,0,0,1,1
2021/02/23 04:06:51.562709,261023.301,-2.12132,2.12132,4.24264,254.5584,-410.1219,154.1493,1,0,0,1,1
2021/02/23 04:06:51.563229,261543.267,0,0,2.12132,311.127,-388.9087,76.36753,0,0,0,1,0
2021/02/23 04:06:51.563749,262063.234,0,2.12132,2.12132,356.3818,-353.5534,-4.24264,0,0,0,1,0
2021/02/23 04:06:51.564269,262583.201,0,4.24264,4.24264,390.3229,-306.8843,-84.85281,0,0,0,1,0
2021/02/23 04:06:51.564789,263103.168,0,2.12132,0,408.7077,-244.6589,-164.0488,0,0,0,1,0
2021/02/23 04:06:51.565309,263623.134,-2.12132,4.24264,0,411.5361,-171.1198,-239.0021,0,0,0,1,0
2021/02/23 04:06:51.565829,264143.101,-4.24264,4.24264,0,393.1514,-93.3381,-299.8133,0,0,0,1,0
2021/02/23 04:06:51.566349,264663.068,0,2.12132,2.12132,360.6245,-14.14214,-347.8965,0,0,0,1,0
2021/02/23 04:06:51.566869,265183.035,-2.12132,2.12132,0,318.1981,65.05383,-384.6661,0,0,0,1,0
2021/02/23 04:06:51.567389,265703.001,-2.12132,0,0,258.8011,145.664,-407.2935,0,1,0,1,0
