Timestamp,Microseconds,Report_1_IA,Report_1_IB,Report_1_IC,Report_1_VA_kV,Report_1_VB_kV,Report_1_VC_kV
2019/07/12 13:20:45.778922,185280.011,-2.14819,-20.81581,-5.939697,11.13552,-4.501442,-6.62559
2019/07/12 13:20:45.779052,185410.393,-2.518714,-20.15254,-5.966567,11.05915,-4.080006,-6.957931
2019/07/12 13:20:45.779182,185540.775,-2.969848,-19.75515,-6.018893,10.88379,-3.510078,-7.352496
2019/07/12 13:20:45.779313,185671.158,-2.836912,-19.83434,-6.231025,10.68721,-2.901966,-7.771103
2019/07/12 13:20:45.779443,185801.54,-2.466388,-20.17941,-6.151829,10.53872,-2.37305,-8.144456
2019/07/12 13:20:45.779573,185931.922,-2.59791,-20.04648,-5.966567,10.39023,-1.871004,-8.483867
2019/07/12 13:20:45.779704,186062.304,-2.784586,-19.46241,-6.284765,10.13991,-1.219052,-8.886918
2019/07/12 13:20:45.779834,186192.686,-3.367243,-18.95895,-6.602963,9.782115,-0.3818377,-9.384721
2019/07/12 13:20:45.779965,186323.069,-3.235721,-19.41008,-6.549223,9.427147,0.4228498,-9.876867
2019/07/12 13:20:45.780095,186453.451,-2.836912,-20.07335,-5.992023,9.161276,1.032376,-10.24315
2019/07/12 13:20:45.780225,186583.833,-2.730846,-20.57681,-5.594629,8.949143,1.489167,-10.48074
2019/07/12 13:20:45.780356,186714.215,-2.917522,-20.20628,-5.542303,8.701655,1.92333,-10.65044
2019/07/12 13:20:45.780486,186844.597,-3.235721,-19.80747,-5.542303,8.324061,2.462146,-10.80742
2019/07/12 13:20:45.780616,186974.979,-4.082835,-19.59534,-5.648369,7.812116,3.129655,-10.96723
2019/07/12 13:20:45.780747,187105.362,-3.527049,-19.99274,-5.355627,7.315726,3.734938,-11.08178
2019/07/12 13:20:45.780877,187235.744,-3.129655,-20.31094,-5.011972,6.955102,4.13516,-11.10723
2019/07/12 13:20:45.781008,187366.126,-2.757716,-20.92188,-4.958233,6.676502,4.384062,-11.06339
2019/07/12 13:20:45.781138,187496.508,-2.890652,-20.76207,-4.852167,6.354062,4.637206,-10.99692
2019/07/12 13:20:45.781268,187626.89,-3.527049,-20.3378,-5.011972,5.925555,5.014801,-10.94884
2019/07/12 13:20:45.781399,187757.272,-3.527049,-19.99274,-5.064299,5.426337,5.515433,-10.95167
2019/07/12 13:20:45.781529,187887.655,-3.552505,-20.04648,-5.197235,4.92712,6.06839,-11.00682
2019/07/12 13:20:45.781660,188018.037,-3.367243,-19.99274,-5.224105,4.488714,6.584579,-11.07753
2019/07/12 13:20:45.781790,188148.419,-3.314917,-20.3378,-5.197235,4.043236,7.049855,-11.09309
2019/07/12 13:20:45.781920,188278.801,-4.109704,-20.15254,-4.852167,3.467651,7.550487,-11.01814
2019/07/12 13:20:45.782051,188409.183,-4.296381,-19.91354,-4.693775,2.7959,8.097787,-10.89369
2019/07/12 13:20:45.782181,188539.566,-3.845247,-20.39154,-4.852167,2.210416,8.547507,-10.77206
2019/07/12 13:20:45.782311,188669.948,-3.15511,-20.81581,-4.772971,1.755039,8.855805,-10.62781
2019/07/12 13:20:45.782442,188800.33,-3.420982,-20.86813,-4.348707,1.271378,9.124506,-10.38881
2019/07/12 13:20:45.782572,188930.712,-4.163445,-20.62913,-3.924443,0.609526,9.458261,-10.05364
2019/07/12 13:20:45.782703,189061.094,-4.296381,-20.656,-4.082835,-0.1301076,9.808985,-9.687363
2019/07/12 13:20:45.782833,189191.476,-3.606245,-20.92188,-3.924443,-0.7311484,10.0395,-9.335223
2019/07/12 13:20:45.782963,189321.859,-2.969848,-21.31927,-4.057379,-1.121471,10.12435,-9.021269
2019/07/12 13:20:45.783094,189452.241,-2.784586,-21.2924,-4.082835,-1.418456,10.16112,-8.738425
2019/07/12 13:20:45.783224,189582.623,-3.208851,-21.2132,-4.057379,-1.828578,10.25163,-8.415985
2019/07/12 13:20:45.783354,189713.005,-4.454773,-20.73661,-3.552505,-2.486187,10.44821,-7.976164
2019/07/12 13:20:45.783485,189843.387,-4.560839,-20.86813,-3.818377,-3.258348,10.69853,-7.462805
2019/07/12 13:20:45.783615,189973.77,-3.579374,-21.00107,-4.348707,-3.869288,10.89793,-7.056925
2019/07/12 13:20:45.783746,190104.152,-2.969848,-21.24007,-4.560839,-4.256783,11.01814,-6.782568
2019/07/12 13:20:45.783876,190234.534,-2.942978,-21.2132,-4.321836,-4.560839,11.09733,-6.547809
2019/07/12 13:20:45.784006,190364.916,-3.049044,-21.18633,-4.030509,-4.941262,11.15814,-6.225368
2019/07/12 13:20:45.784137,190495.298,-3.473309,-21.47907,-4.21577,-5.422095,11.20906,-5.802518
2019/07/12 13:20:45.784267,190625.68,-3.579374,-21.5314,-3.897573,-5.935454,11.24441,-5.328756
2019/07/12 13:20:45.784398,190756.063,-3.527049,-21.63747,-3.845247,-6.412044,11.23734,-4.843681
2019/07/12 13:20:45.784528,190886.445,-3.261176,-21.58373,-4.057379,-6.822166,11.17229,-4.354363
2019/07/12 13:20:45.784658,191016.827,-3.579374,-21.8496,-3.552505,-7.230874,11.01531,-3.78585
2019/07/12 13:20:45.784789,191147.209,-3.68544,-22.11406,-3.261176,-7.707464,10.77772,-3.071672
2019/07/12 13:20:45.784919,191277.591,-3.552505,-22.06173,-3.022174,-8.167084,10.52458,-2.360322
2019/07/12 13:20:45.785049,191407.974,-3.235721,-21.95567,-3.739181,-8.533364,10.31103,-1.784737
2019/07/12 13:20:45.785180,191538.356,-2.703976,-22.14093,-3.739181,-8.851563,10.1088,-1.262893
2019/07/12 13:20:45.785310,191668.738,-3.208851,-22.1678,-3.075914,-9.219258,9.847169,-0.6123545
2019/07/12 13:20:45.785441,191799.12,-3.288047,-22.14093,-3.129655,-9.61948,9.547356,0.08061017
2019/07/12 13:20:45.785571,191929.502,-2.917522,-22.14093,-3.527049,-9.939093,9.289968,0.6378103
2019/07/12 13:20:45.785701,192059.884,-2.227386,-21.92879,-4.427903,-10.10597,9.090565,1.009748
2019/07/12 13:20:45.785832,192190.267,-2.042124,-22.00941,-4.321836,-10.18658,8.889746,1.309562
2019/07/12 13:20:45.785962,192320.649,-2.227386,-22.22012,-3.924443,-10.2983,8.616803,1.701299
2019/07/12 13:20:45.786093,192451.031,-2.65165,-22.51287,-3.420982,-10.49771,8.233551,2.268399
2019/07/12 13:20:45.786223,192581.413,-2.969848,-22.45913,-3.235721,-10.73388,7.778174,2.948635
2019/07/12 13:20:45.786353,192711.795,-2.466388,-22.56519,-3.579374,-10.91349,7.33694,3.56099
2019/07/12 13:20:45.786484,192842.178,-2.333452,-22.4068,-3.712311,-11.01248,6.942374,4.058793
2019/07/12 13:20:45.786614,192972.56,-2.200516,-22.4068,-3.845247,-11.07471,6.553465,4.505684
2019/07/12 13:20:45.786744,193102.942,-2.333452,-22.91026,-3.818377,-11.13127,6.12213,4.986517
2019/07/12 13:20:45.786875,193233.324,-2.14819,-22.80419,-3.739181,-11.16522,5.635641,5.505533
2019/07/12 13:20:45.787005,193363.706,-1.855448,-22.93713,-3.500178,-11.16663,5.116625,6.033035
2019/07/12 13:20:45.787136,193494.088,-1.750796,-22.77732,-3.791507,-11.1539,4.607508,6.52801
2019/07/12 13:20:45.787266,193624.471,-2.042124,-22.45913,-3.924443,-11.13269,4.125261,6.986215
2019/07/12 13:20:45.787396,193754.853,-1.961514,-22.96259,-3.633115,-11.06481,3.576546,7.462805
2019/07/12 13:20:45.787527,193885.235,-1.458054,-22.91026,-3.739181,-10.9149,2.951463,7.945052
2019/07/12 13:20:45.787657,194015.617,-1.272792,-22.77732,-4.24264,-10.72115,2.398506,8.312747
2019/07/12 13:20:45.787787,194145.999,-1.697056,-22.30073,-4.401032,-10.52458,1.9502,8.558821
2019/07/12 13:20:45.787918,194276.381,-1.61786,-22.75045,-4.533969,-10.30113,1.475025,8.814793
2019/07/12 13:20:45.788048,194406.764,-1.06066,-23.17472,-4.003639,-10.02253,0.8654987,9.151376
2019/07/12 13:20:45.788179,194537.146,-1.008334,-23.01632,-4.109704,-9.718475,0.1979899,9.506344
2019/07/12 13:20:45.788309,194667.528,-1.008334,-23.0432,-4.321836,-9.438461,-0.3804234,9.813228
2019/07/12 13:20:45.788439,194797.91,-1.326532,-22.64439,-4.666904,-9.188146,-0.8456997,10.03384
2019/07/12 13:20:45.788570,194928.292,-1.299662,-22.48599,-4.772971,-8.949143,-1.255822,10.20214
2019/07/12 13:20:45.788700,195058.675,-0.9545941,-22.51287,-4.7461,-8.669129,-1.701299,10.36336
2019/07/12 13:20:45.788831,195189.057,-0.4511341,-23.25533,-4.321836,-8.263249,-2.327796,10.58397
2019/07/12 13:20:45.788961,195319.439,-0.106066,-23.59898,-4.190315,-7.737163,-3.148039,10.88237
2019/07/12 13:20:45.789091,195449.821,-0.291328,-23.38685,-4.348707,-7.240773,-3.900401,11.144
2019/07/12 13:20:45.789222,195580.203,-1.139856,-22.53974,-4.826711,-6.878735,-4.381234,11.26421
2019/07/12 13:20:45.789352,195710.585,-1.405728,-21.82273,-5.382497,-6.577507,-4.67539,11.25148
2019/07/12 13:20:45.789482,195840.968,-0.821658,-22.03486,-5.463107,-6.231025,-4.98086,11.21047
2019/07/12 13:20:45.789613,195971.35,-0.47659,-22.51287,-5.224105,-5.788376,-5.410781,11.2034
2019/07/12 13:20:45.789743,196101.732,-0.5840701,-22.67126,-4.879037,-5.289159,-5.909998,11.20764
2019/07/12 13:20:45.789874,196232.114,-0.5840701,-22.4068,-4.932777,-4.812569,-6.378103,11.19774
2019/07/12 13:20:45.790004,196362.496,-0.9814642,-22.48599,-5.250975,-4.381234,-6.776911,11.1638
2019/07/12 13:20:45.790134,196492.879,-0.4511341,-22.35306,-5.143495,-3.876359,-7.189862,11.07329
2019/07/12 13:20:45.790265,196623.261,0.212132,-22.37993,-5.355627,-3.227235,-7.662209,10.89086
2019/07/12 13:20:45.790395,196753.643,-0.291328,-22.27386,-5.727565,-2.573869,-8.082231,10.66458
2019/07/12 13:20:45.790526,196884.025,-0.9008541,-21.92879,-5.542303,-2.056267,-8.389115,10.46377
2019/07/12 13:20:45.790656,197014.407,-0.821658,-21.95567,-5.463107,-1.620689,-8.673371,10.30396
2019/07/12 13:20:45.790786,197144.789,-0.3450681,-22.1678,-5.754435,-1.093187,-9.041067,10.12718
2019/07/12 13:20:45.790917,197275.172,0.185262,-22.3276,-5.700695,-0.4299209,-9.466745,9.891009
2019/07/12 13:20:45.791047,197405.554,-0.185262,-22.1678,-5.833631,0.2347594,-9.838683,9.622309
2019/07/12 13:20:45.791177,197535.936,-0.3719382,-21.8496,-5.779891,0.7679179,-10.09041,9.349366
2019/07/12 13:20:45.791308,197666.318,-1.06066,-21.34614,-5.673825,1.153998,-10.23466,9.08915
2019/07/12 13:20:45.791438,197796.7,-1.166726,-21.31927,-5.779891,1.484924,-10.30537,8.813378
2019/07/12 13:20:45.791569,197927.083,-0.6363961,-21.15946,-5.992023,1.921916,-10.38881,8.46831
2019/07/12 13:20:45.791699,198057.465,0.6901362,-21.63747,-6.496897,2.604981,-10.57832,7.990307
2019/07/12 13:20:45.791829,198187.847,0.3719382,-21.7704,-6.602963,3.392698,-10.83146,7.448663
2019/07/12 13:20:45.791960,198318.229,-0.07919596,-21.55827,-6.390831,4.013538,-10.99692,6.998943
2019/07/12 13:20:45.792090,198448.611,-1.193596,-21.2132,-5.779891,4.412346,-11.03369,6.642561
2019/07/12 13:20:45.792220,198578.993,-1.112986,-21.18633,-5.885957,4.722059,-11.02662,6.307393
2019/07/12 13:20:45.792351,198709.376,-0.5303301,-21.24007,-6.098088,5.126524,-11.04359,5.902927
2019/07/12 13:20:45.792481,198839.758,-0.47659,-21.02794,-6.337091,5.648369,-11.08743,5.440479
2019/07/12 13:20:45.792612,198970.14,-0.2658722,-21.10714,-6.549223,6.181527,-11.11006,4.94409
2019/07/12 13:20:45.792742,199100.522,-0.715592,-21.18633,-6.045763,6.610034,-11.09733,4.497199
2019/07/12 13:20:45.792872,199230.904,-0.8485281,-20.70974,-6.363961,6.986215,-11.05774,4.065864
2019/07/12 13:20:45.793003,199361.287,-0.291328,-20.895,-6.655289,7.440177,-10.96015,3.49735
2019/07/12 13:20:45.793133,199491.669,-0.5840701,-20.62913,-7.079553,7.92101,-10.78338,2.851054
2019/07/12 13:20:45.793264,199622.051,-0.9814642,-20.52307,-6.709029,8.301434,-10.55993,2.261328
2019/07/12 13:20:45.793394,199752.433,-1.53725,-20.73661,-6.522353,8.588519,-10.33932,1.747968
2019/07/12 13:20:45.793524,199882.815,-1.139856,-20.23174,-6.867421,8.906716,-10.11021,1.170969
2019/07/12 13:20:45.793655,200013.197,-0.9277241,-20.23174,-6.946617,9.294211,-9.837269,0.5133595
2019/07/12 13:20:45.793785,200143.362,-0.609526,-20.07335,-6.788225,9.663321,-9.534628,-0.1272792
2019/07/12 13:20:45.793915,200273.527,-1.431184,-20.07335,-6.443157,9.927779,-9.2532,-0.6703372
2019/07/12 13:20:45.794045,200403.692,-1.61786,-20.47074,-6.124959,10.09324,-9.021269,-1.086116
2019/07/12 13:20:45.794175,200533.857,-1.59099,-20.44387,-6.231025,10.22335,-8.78368,-1.469368
2019/07/12 13:20:45.794306,200664.022,-1.431184,-20.04648,-6.363961,10.37043,-8.456997,-1.927573
2019/07/12 13:20:45.794436,200794.187,-1.245922,-19.80747,-6.973487,10.58256,-8.005862,-2.579525
2019/07/12 13:20:45.794566,200924.352,-1.53725,-19.78061,-7.000357,10.83288,-7.515131,-3.330473
2019/07/12 13:20:45.794696,201054.517,-1.458054,-19.91354,-6.734485,11.03369,-7.08521,-3.961212
2019/07/12 13:20:45.794826,201184.682,-1.723926,-19.99274,-6.045763,11.12138,-6.711857,-4.406689
2019/07/12 13:20:45.794956,201314.847,-2.306582,-19.99274,-5.833631,11.11996,-6.351233,-4.757414
2019/07/12 13:20:45.795087,201445.012,-2.173646,-19.99274,-6.072633,11.11289,-5.94394,-5.166122
2019/07/12 13:20:45.795217,201575.177,-1.961514,-19.83434,-6.416287,11.13127,-5.489977,-5.641298
2019/07/12 13:20:45.795347,201705.342,-1.961514,-19.51615,-6.443157,11.14259,-4.999245,-6.137687
2019/07/12 13:20:45.795477,201835.507,-2.412648,-19.83434,-5.806761,11.11713,-4.538211,-6.56478
2019/07/12 13:20:45.795607,201965.672,-1.988384,-19.75515,-5.966567,11.05774,-4.116776,-6.926817
2019/07/12 13:20:45.795737,202095.837,-2.306582,-19.41008,-6.231025,10.9644,-3.609073,-7.345425
2019/07/12 13:20:45.795867,202226.001,-2.65165,-19.27714,-6.496897,10.82439,-3.02076,-7.790902
2019/07/12 13:20:45.795998,202356.166,-2.572454,-19.35775,-6.098088,10.64903,-2.446589,-8.176983
2019/07/12 13:20:45.796128,202486.331,-2.491844,-19.38321,-6.045763,10.43831,-1.904946,-8.503666
2019/07/12 13:20:45.796258,202616.496,-2.969848,-19.03956,-6.416287,10.19648,-1.305319,-8.878432
2019/07/12 13:20:45.796388,202746.661,-3.075914,-19.03956,-6.204155,9.930607,-0.6208398,-9.302697
2019/07/12 13:20:45.796518,202876.826,-2.67852,-19.11875,-5.939697,9.647765,0.05091168,-9.697262
2019/07/12 13:20:45.796648,203006.991,-2.969848,-19.59534,-5.833631,9.363507,0.622254,-10.00698
2019/07/12 13:20:45.796779,203137.156,-2.890652,-19.43695,-5.542303,9.091979,1.093187,-10.22335
2019/07/12 13:20:45.796909,203267.321,-2.703976,-19.80747,-5.355627,8.841662,1.499066,-10.38033
2019/07/12 13:20:45.797039,203397.486,-2.996718,-19.67595,-5.488563,8.543263,1.93323,-10.49912
2019/07/12 13:20:45.797169,203527.651,-3.606245,-19.19795,-5.727565,8.103443,2.54417,-10.65893
2019/07/12 13:20:45.797299,203657.816,-3.897573,-18.53468,-5.621499,7.560386,3.280975,-10.8654
2019/07/12 13:20:45.797429,203787.981,-3.500178,-19.17108,-5.463107,7.103594,3.889087,-11.02379
2019/07/12 13:20:45.797560,203918.146,-2.969848,-20.20628,-5.143495,6.795296,4.259611,-11.06764
2019/07/12 13:20:45.797690,204048.311,-3.049044,-20.656,-4.958233,6.526595,4.508512,-11.03511
2019/07/12 13:20:45.797820,204178.476,-3.367243,-19.94041,-4.958233,6.175871,4.832368,-11.01248
2019/07/12 13:20:45.797950,204308.641,-3.633115,-19.54302,-5.250975,5.697866,5.327343,-11.03652
2019/07/12 13:20:45.798080,204438.806,-3.791507,-19.41008,-5.330171,5.176022,5.895856,-11.08461
2019/07/12 13:20:45.798210,204568.97,-3.420982,-19.64908,-5.197235,4.710745,6.395073,-11.11148
2019/07/12 13:20:45.798341,204699.135,-3.18198,-19.96728,-5.038843,4.286481,6.820752,-11.10441
2019/07/12 13:20:45.798471,204829.3,-3.659985,-19.30401,-5.143495,3.766051,7.2832,-11.05349
2019/07/12 13:20:45.798601,204959.465,-4.109704,-19.19795,-4.666904,3.104199,7.816358,-10.9248
2019/07/12 13:20:45.798731,205089.63,-3.924443,-19.48928,-4.587708,2.457903,8.260422,-10.7254
2019/07/12 13:20:45.798861,205219.795,-3.394113,-20.12567,-4.508512,1.937473,8.558821,-10.50619
2019/07/12 13:20:45.798991,205349.96,-3.420982,-19.94041,-4.454773,1.462297,8.817621,-10.28699
2019/07/12 13:20:45.799122,205480.125,-3.951313,-19.99274,-4.427903,0.8951972,9.138648,-10.02253
2019/07/12 13:20:45.799252,205610.29,-3.872117,-19.91354,-4.321836,0.2503158,9.48513,-9.728375
2019/07/12 13:20:45.799382,205740.455,-3.791507,-20.01961,-4.163445,-0.357796,9.780701,-9.44129
2019/07/12 13:20:45.799512,205870.62,-3.552505,-20.25861,-4.401032,-0.8570134,10.00273,-9.165518
2019/07/12 13:20:45.799642,206000.785,-3.129655,-20.52307,-4.533969,-1.25865,10.15264,-8.893989
2019/07/12 13:20:45.799772,206130.95,-2.917522,-20.73661,-4.321836,-1.620689,10.23325,-8.606903
2019/07/12 13:20:45.799903,206261.115,-3.527049,-20.52307,-4.21577,-2.100107,10.33649,-8.247693
2019/07/12 13:20:45.800033,206391.28,-4.375577,-19.94041,-3.897573,-2.784586,10.55428,-7.782417
2019/07/12 13:20:45.800163,206521.445,-4.003639,-19.80747,-3.951313,-3.49735,10.82439,-7.339768
2019/07/12 13:20:45.800293,206651.61,-3.68544,-20.3378,-4.321836,-4.034751,11.004,-6.996114
2019/07/12 13:20:45.800423,206781.775,-3.235721,-20.70974,-4.375577,-4.388305,11.06198,-6.697715
2019/07/12 13:20:45.800553,206911.939,-3.235721,-20.68287,-4.057379,-4.714988,11.07329,-6.365375
2019/07/12 13:20:45.800684,207042.104,-3.552505,-20.76207,-3.818377,-5.160465,11.11148,-5.951011
2019/07/12 13:20:45.800814,207172.269,-3.897573,-20.94874,-3.739181,-5.723322,11.17229,-5.460279
2019/07/12 13:20:45.800944,207302.434,-3.818377,-20.92188,-3.633115,-6.287593,11.1836,-4.921463
2019/07/12 13:20:45.801074,207432.599,-3.288047,-20.656,-3.68544,-6.723171,11.13269,-4.427903
2019/07/12 13:20:45.801204,207562.764,-3.075914,-21.08027,-3.872117,-7.100766,11.03511,-3.930099
2019/07/12 13:20:45.801334,207692.929,-3.897573,-21.31927,-3.367243,-7.5618,10.88803,-3.314917
2019/07/12 13:20:45.801465,207823.094,-3.633115,-21.26694,-3.208851,-8.061017,10.69428,-2.636094
2019/07/12 13:20:45.801595,207953.259,-3.129655,-21.31927,-3.897573,-8.452755,10.47791,-2.043539
2019/07/12 13:20:45.801725,208083.424,-2.863783,-21.26694,-3.872117,-8.72287,10.26012,-1.54715
2019/07/12 13:20:45.801855,208213.589,-3.102784,-21.47907,-3.473309,-9.012783,10.0197,-0.9899495
2019/07/12 13:20:45.801985,208343.754,-3.075914,-21.4522,-3.659985,-9.384721,9.766559,-0.3648671
2019/07/12 13:20:45.802115,208473.616,-3.235721,-21.6106,-3.633115,-9.749588,9.512,0.2276884
2019/07/12 13:20:45.802245,208603.478,-2.572454,-21.39846,-3.978183,-9.992833,9.264513,0.715592
2019/07/12 13:20:45.802375,208733.34,-2.387192,-21.63747,-4.136575,-10.12577,9.029754,1.105915
2019/07/12 13:20:45.802505,208863.202,-2.439518,-21.55827,-4.136575,-10.23608,8.776609,1.477853
2019/07/12 13:20:45.802635,208993.064,-2.62478,-21.58373,-3.818377,-10.3973,8.452755,1.948786
2019/07/12 13:20:45.802764,209122.926,-2.62478,-21.95567,-3.261176,-10.63771,8.000206,2.627609
2019/07/12 13:20:45.802894,209252.788,-2.491844,-21.92879,-3.261176,-10.88803,7.510888,3.364414
2019/07/12 13:20:45.803024,209382.65,-2.518714,-21.92879,-3.712311,-11.06056,7.096524,3.952727
2019/07/12 13:20:45.803154,209512.512,-2.281126,-21.74353,-4.190315,-11.1143,6.711857,4.382648
2019/07/12 13:20:45.803284,209642.374,-1.882318,-21.92879,-4.24264,-11.10299,6.314464,4.767314
2019/07/12 13:20:45.803414,209772.236,-1.909188,-22.1678,-3.818377,-11.11713,5.878886,5.219862
2019/07/12 13:20:45.803544,209902.098,-2.227386,-21.92879,-3.818377,-11.16522,5.407952,5.736051
2019/07/12 13:20:45.803673,210031.96,-2.015254,-21.98253,-3.924443,-11.19633,4.914392,6.262137
2019/07/12 13:20:45.803803,210161.822,-1.53725,-22.06173,-4.24264,-11.16804,4.442045,6.701958
2019/07/12 13:20:45.803933,210291.684,-1.750796,-22.1678,-4.109704,-11.07471,3.966869,7.082381
2019/07/12 13:20:45.804063,210421.546,-1.61786,-22.67126,-4.003639,-10.93046,3.379971,7.53493
2019/07/12 13:20:45.804193,210551.408,-1.351988,-22.53974,-3.924443,-10.76782,2.749231,8.003035
2019/07/12 13:20:45.804323,210681.27,-1.484924,-22.37993,-4.508512,-10.60094,2.203345,8.38063
2019/07/12 13:20:45.804453,210811.133,-1.219052,-22.14093,-4.666904,-10.39305,1.729583,8.642259
2019/07/12 13:20:45.804582,210940.995,-1.112986,-22.1678,-4.348707,-10.12718,1.199253,8.913788
2019/07/12 13:20:45.804712,211070.857,-0.9545941,-22.35306,-4.24264,-9.825955,0.5812418,9.237643
2019/07/12 13:20:45.804842,211200.719,-1.193596,-22.37993,-4.296381,-9.534628,-0.05091168,9.579883
2019/07/12 13:20:45.804972,211330.581,-1.326532,-22.19467,-4.587708,-9.280069,-0.6081119,9.886767
2019/07/12 13:20:45.805102,211460.443,-1.166726,-22.27386,-4.7461,-9.049553,-1.079045,10.13001
2019/07/12 13:20:45.805232,211590.305,-1.643316,-22.03486,-5.011972,-8.814793,-1.497652,10.31103
2019/07/12 13:20:45.805362,211720.167,-1.06066,-21.71666,-4.772971,-8.496594,-1.965757,10.45528
2019/07/12 13:20:45.805492,211850.029,-0.4511341,-22.91026,-4.720645,-8.034147,-2.613467,10.64054
2019/07/12 13:20:45.805621,211979.891,-0.07919596,-22.83106,-4.587708,-7.500988,-3.367243,10.86965
2019/07/12 13:20:45.805751,212109.753,-0.7962022,-22.43226,-4.640035,-7.066825,-3.986668,11.06198
2019/07/12 13:20:45.805881,212239.615,-1.166726,-21.5314,-4.905907,-6.750041,-4.395376,11.15107
2019/07/12 13:20:45.806011,212369.477,-0.8753982,-21.50453,-5.409367,-6.444571,-4.706503,11.14683
2019/07/12 13:20:45.806141,212499.339,-0.715592,-21.82273,-5.515433,-6.059905,-5.065713,11.1242
2019/07/12 13:20:45.806271,212629.201,-0.47659,-21.87647,-5.250975,-5.57483,-5.53806,11.11996
2019/07/12 13:20:45.806401,212759.063,-0.2658722,-21.82273,-5.118039,-5.06147,-6.048591,11.12279
2019/07/12 13:20:45.806530,212888.925,-0.6363961,-22.00941,-5.197235,-4.597608,-6.505382,11.10723
2019/07/12 13:20:45.806660,213018.787,-0.7693322,-21.8496,-5.409367,-4.14506,-6.907019,11.05491
2019/07/12 13:20:45.806790,213148.649,-0.106066,-22.14093,-5.621499,-3.58786,-7.349668,10.94177
2019/07/12 13:20:45.806920,213278.511,0.106066,-22.03486,-5.673825,-2.942978,-7.824843,10.77206
2019/07/12 13:20:45.807050,213408.373,-0.4242641,-21.79727,-5.806761,-2.349009,-8.229308,10.5868
2019/07/12 13:20:45.807180,213538.235,-0.6363961,-21.4522,-5.648369,-1.871004,-8.514979,10.40013
2019/07/12 13:20:45.807310,213668.097,-0.7424621,-21.24007,-5.779891,-1.405728,-8.789337,10.19648
2019/07/12 13:20:45.807439,213797.959,-0.05374011,-21.4522,-5.700695,-0.8301434,-9.138648,9.96172
2019/07/12 13:20:45.807569,213927.821,-0.106066,-21.74353,-5.992023,-0.1682914,-9.536042,9.707162
2019/07/12 13:20:45.807699,214057.683,0,-21.4522,-5.992023,0.4483057,-9.869797,9.439876
2019/07/12 13:20:45.807829,214187.545,-0.47659,-21.42533,-5.754435,0.9432804,-10.10738,9.178246
2019/07/12 13:20:45.807959,214317.407,-0.8485281,-20.895,-5.939697,1.325118,-10.24739,8.925101
2019/07/12 13:20:45.808089,214447.269,-1.03379,-20.54994,-5.912827,1.704127,-10.33932,8.63236
2019/07/12 13:20:45.808219,214577.132,-0.185262,-20.70974,-6.284765,2.252842,-10.47367,8.22648
2019/07/12 13:20:45.808348,214706.994,0.47659,-21.31927,-6.628418,3.000961,-10.70418,7.711707
2019/07/12 13:20:45.808478,214836.856,0.05374011,-21.39846,-6.284765,3.716553,-10.94036,7.237945
2019/07/12 13:20:45.808608,214966.718,-0.7693322,-20.656,-5.912827,4.21577,-11.06339,6.871664
2019/07/12 13:20:45.808738,215096.58,-1.219052,-20.52307,-5.912827,4.548111,-11.06905,6.530838
2019/07/12 13:20:45.808868,215226.442,-0.9008541,-20.54994,-6.231025,4.881865,-11.05066,6.153243
2019/07/12 13:20:45.808998,215356.304,-0.47659,-20.60368,-6.363961,5.344313,-11.06622,5.714837
2019/07/12 13:20:45.809128,215486.166,-0.397394,-20.73661,-6.416287,5.898685,-11.1143,5.228347
2019/07/12 13:20:45.809258,215616.028,-0.397394,-20.76207,-6.390831,6.41063,-11.13127,4.730544
2019/07/12 13:20:45.809387,215745.89,-1.008334,-20.60368,-6.363961,6.812266,-11.08885,4.277996
2019/07/12 13:20:45.809517,215875.752,-0.7962022,-20.3378,-6.576093,7.205418,-10.9941,3.77595
2019/07/12 13:20:45.809647,216005.614,-0.5303301,-19.99274,-6.788225,7.672109,-10.85833,3.16501
2019/07/12 13:20:45.809777,216135.476,-0.6901362,-19.80747,-6.761355,8.134556,-10.6858,2.546999
2019/07/12 13:20:45.809907,216265.338,-1.193596,-20.04648,-6.390831,8.490938,-10.49488,2.006769
2019/07/12 13:20:45.810037,216395.2,-1.06066,-20.10022,-6.470026,8.772367,-10.28557,1.499066
2019/07/12 13:20:45.810167,216525.062,-0.9008541,-19.70141,-6.709029,9.096222,-10.02253,0.8951972
2019/07/12 13:20:45.810296,216654.924,-0.8753982,-19.54302,-6.734485,9.461088,-9.724133,0.2418305
2019/07/12 13:20:45.810426,216784.743,-1.112986,-19.51615,-6.761355,9.777872,-9.431391,-0.3464823
2019/07/12 13:20:45.810556,216914.562,-1.511794,-19.59534,-6.416287,9.987176,-9.174004,-0.8145869
2019/07/12 13:20:45.810686,217044.381,-1.829992,-19.86121,-6.124959,10.12435,-8.939244,-1.207738
2019/07/12 13:20:45.810816,217174.2,-2.015254,-19.62221,-6.257895,10.26153,-8.673371,-1.61786
2019/07/12 13:20:45.810946,217304.018,-1.643316,-19.35775,-6.894291,10.4468,-8.309918,-2.14819
2019/07/12 13:20:45.811075,217433.837,-1.405728,-18.95895,-7.185619,10.6759,-7.81353,-2.866611
2019/07/12 13:20:45.811205,217563.656,-1.61786,-19.22482,-6.921161,10.88379,-7.322798,-3.569475
2019/07/12 13:20:45.811335,217693.475,-1.723926,-19.51615,-6.363961,11.02521,-6.929646,-4.101219
